i,  t, Vdd, Vin,Vout1,Vout2,Vout3,Vout4,Vout5,Vout6,Vout7,Vout8,Vout9,Vout10,Vout11,Vout12,Ivdd, Ivin
11,                1e-07,                   1,                 0.9,         7.52651e-07,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.73653e-08,         6.97373e-09,                  49,                    0
12,              1.1e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         6.89034e-09,                  49,                    0
13,              1.2e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
14,              1.3e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
15,              1.4e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
16,              1.5e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
17,              1.6e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
18,              1.7e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
19,              1.8e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
20,              1.9e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
21,                2e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
22,              2.1e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
23,              2.2e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
24,              2.3e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
25,              2.4e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
26,              2.5e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
27,              2.6e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
28,              2.7e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
29,              2.8e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
30,              2.9e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
31,                3e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
32,              3.1e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
33,              3.2e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
34,              3.3e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
35,              3.4e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
36,              3.5e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
37,              3.6e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
38,              3.7e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
39,              3.8e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
40,              3.9e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
41,                4e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
42,              4.1e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
43,              4.2e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
44,              4.3e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
45,              4.4e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
46,              4.5e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
47,              4.6e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
48,              4.7e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
49,              4.8e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
50,              4.9e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
51,                5e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
52,              5.1e-07,                   1,                   1,         3.08811e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.63557e-08,         1.25009e-11,                  49,                    0
53,              5.2e-07,                   1,                 0.9,         7.52651e-07,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         7.73653e-08,        -6.80863e-09,                  49,                    0
54,              5.3e-07,                   1,                 0.8,         2.03206e-05,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         1.02931e-07,        -6.89416e-09,                  50,                    0
55,              5.4e-07,                   1,                 0.7,          0.00047172,            0.999988,         3.08922e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         6.35846e-07,        -9.93974e-09,                  49,                    0
56,              5.5e-07,                   1,                 0.6,          0.00622499,            0.999985,         3.08943e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         6.40439e-06,         -1.9145e-08,                  49,                    0
57,              5.6e-07,                   1,                 0.5,           0.0373947,            0.999963,         3.09146e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         2.83684e-05,        -1.74329e-08,                 202,                    0
58,              5.7e-07,                   1,                 0.4,            0.597919,          0.00650575,            0.999985,         3.09675e-08,            0.999988,         3.09652e-08,            0.999988,         3.09652e-08,            0.999988,         3.09652e-08,            0.999988,         3.05905e-08,         6.81652e-05,        -2.17476e-08,                 465,                    0
59,              5.8e-07,                   1,                 0.3,            0.961463,         1.01278e-07,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         2.25078e-05,        -2.88679e-08,                  97,                    0
60,              5.9e-07,                   1,                 0.2,            0.995703,         3.50136e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         3.37146e-06,        -1.25118e-08,                  89,                    0
61,                6e-07,                   1,                 0.1,            0.999755,         3.11006e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         2.86615e-07,        -9.90927e-09,                  52,                    0
62,              6.1e-07,                   1,                   0,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         7.63685e-08,        -9.24569e-09,                 146,                    0
63,              6.2e-07,                   1,                -0.1,            0.999999,         3.08817e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.44923e-08,        -9.01226e-09,                2000,                    1
64,              6.3e-07,                   1,                -0.2,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38374e-08,        -8.88176e-09,                  48,                    0
65,              6.4e-07,                   1,                -0.3,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38101e-08,        -8.79964e-09,                  48,                    0
66,              6.5e-07,                   1,                -0.4,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38174e-08,        -8.74854e-09,                  48,                    0
67,              6.6e-07,                   1,                -0.5,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38265e-08,        -8.72166e-09,                  48,                    0
68,              6.7e-07,                   1,                -0.6,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38393e-08,        -8.72074e-09,                 202,                    0
69,              6.8e-07,                   1,                -0.7,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38502e-08,        -8.76062e-09,                  48,                    0
70,              6.9e-07,                   1,                -0.8,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38702e-08,        -8.88533e-09,                  48,                    0
71,                7e-07,                   1,                -0.9,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.38993e-08,         -9.2154e-09,                  48,                    0
72,              7.1e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.00936e-08,                  48,                    0
73,              7.2e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
74,              7.3e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
75,              7.4e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
76,              7.5e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
77,              7.6e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
78,              7.7e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
79,              7.8e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
80,              7.9e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
81,                8e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
82,              8.1e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
83,              8.2e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
84,              8.3e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
85,              8.4e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
86,              8.5e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
87,              8.6e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
88,              8.7e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
89,              8.8e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
90,              8.9e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
91,                9e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
92,              9.1e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
93,              9.2e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
94,              9.3e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
95,              9.4e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
96,              9.5e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
97,              9.6e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
98,              9.7e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
99,              9.8e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
100,              9.9e-07,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
101,                1e-06,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
102,             1.01e-06,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
103,             1.02e-06,                   1,                  -1,                   1,         3.08812e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,          3.0892e-08,            0.999988,         3.05905e-08,         6.39575e-08,        -1.47096e-09,                  48,                    0
