Index       TIME             V(BULK)          V(DRAIN)           V(GATE)          V(SOURCE)       {-I(VDRAIN)}       {-I(VGATE)}       {-I(VBULK)}      {-I(VSOURCE)}  
145      1.43000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
146      1.44000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
147      1.45000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
148      1.46000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
149      1.47000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
150      1.48000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
151      1.49000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
152      1.50000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
153      1.50000000e-06    0.00000000e+00   -9.00000000e-01    0.00000000e+00    0.00000000e+00   -3.61762940e-11    8.94194402e-15   -0.00000000e+00    3.61673520e-11
End of Xyce(TM) Simulation
