Index       TIME             V(BULK)          V(DRAIN)           V(GATE)          V(SOURCE)       {-I(VDRAIN)}       {-I(VGATE)}       {-I(VBULK)}      {-I(VSOURCE)}  
41       4.10000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
42       4.20000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
43       4.30000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
44       4.40000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
45       4.50000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
46       4.60000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
47       4.70000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
48       4.80000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
49       4.90000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
50       5.00000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
51       5.10000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413680e-13   -5.15754160e-12   -6.01183519e-04
52       5.10000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e+00    0.00000000e+00    6.01183524e-04    4.44413679e-13   -5.15754160e-12   -6.01183519e-04
53       5.20000000e-07    0.00000000e+00    1.10000000e+00    9.00000000e-01    0.00000000e+00    5.05666113e-04   -3.30407792e-09   -1.42356982e-11   -5.05662795e-04
54       5.30000000e-07    0.00000000e+00    1.10000000e+00    8.00000000e-01    0.00000000e+00    4.09933871e-04   -7.81749966e-09   -2.36033643e-11   -4.09926030e-04
55       5.40000000e-07    0.00000000e+00    1.10000000e+00    7.00000000e-01    0.00000000e+00    3.16916924e-04   -3.79129615e-09   -3.30622512e-11   -3.16913099e-04
56       5.50000000e-07    0.00000000e+00    1.10000000e+00    6.00000000e-01    0.00000000e+00    2.27920099e-04    4.38677988e-10   -4.25321198e-11   -2.27920495e-04
57       5.60000000e-07    0.00000000e+00    1.10000000e+00    5.00000000e-01    0.00000000e+00    1.65536486e-04   -1.69003619e-09   -5.20378114e-11   -1.65534744e-04
58       5.70000000e-07    0.00000000e+00    1.10000000e+00    4.00000000e-01    0.00000000e+00    1.03152874e-04   -3.81875038e-09   -6.15435031e-11   -1.03148993e-04
59       5.80000000e-07    0.00000000e+00    1.10000000e+00    3.00000000e-01    0.00000000e+00    4.07692612e-05   -5.94746456e-09   -7.10491947e-11   -4.07632426e-05
60       5.90000000e-07    0.00000000e+00    1.10000000e+00    2.00000000e-01    0.00000000e+00    8.82428890e-06   -4.74665333e-09   -8.05617887e-11   -8.81946168e-06
61       6.00000000e-07    0.00000000e+00    1.10000000e+00    1.00000000e-01    0.00000000e+00    4.41903888e-06   -5.33414361e-10   -9.00806276e-11   -4.41841538e-06
62       6.10000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.37888594e-08    3.67982461e-09   -9.95994664e-11   -1.73690845e-08
63       6.10000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.37888594e-08    3.67982461e-09   -9.95994664e-11   -1.73690845e-08
64       6.20000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889073e-13   -9.95994664e-11   -1.52942566e-08
65       6.30000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889099e-13   -9.95994664e-11   -1.52942566e-08
66       6.40000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
67       6.50000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
68       6.60000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
69       6.70000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
70       6.80000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
71       6.90000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
72       7.00000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
73       7.10000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
74       7.20000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
75       7.30000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
76       7.40000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
77       7.50000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
78       7.60000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
79       7.70000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
80       7.80000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
81       7.90000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
82       8.00000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
83       8.10000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
84       8.20000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
85       8.30000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
86       8.40000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
87       8.50000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
88       8.60000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
89       8.70000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
90       8.80000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
91       8.90000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
92       9.00000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
93       9.10000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
94       9.20000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
95       9.30000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
96       9.40000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
97       9.50000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
98       9.60000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
99       9.70000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
100      9.80000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
101      9.90000000e-07    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
102      1.00000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
103      1.01000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
104      1.02000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
105      1.03000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
106      1.04000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
107      1.05000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
108      1.06000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
109      1.07000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
110      1.08000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
111      1.09000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
112      1.10000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
113      1.11000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
114      1.12000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
115      1.13000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
116      1.14000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
117      1.15000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
118      1.16000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
119      1.17000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
120      1.18000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
121      1.19000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
122      1.20000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
123      1.21000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
124      1.22000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
125      1.23000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
126      1.24000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
127      1.25000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
128      1.26000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
129      1.27000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
130      1.28000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
131      1.29000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
132      1.30000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
133      1.31000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
134      1.32000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
135      1.33000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
136      1.34000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
137      1.35000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
138      1.36000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
139      1.37000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
140      1.38000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
141      1.39000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
142      1.40000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
143      1.41000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
144      1.42000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
145      1.43000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
146      1.44000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
147      1.45000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
148      1.46000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
149      1.47000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
150      1.48000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
151      1.49000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
152      1.50000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
153      1.50000000e-06    0.00000000e+00    1.10000000e+00    0.00000000e+00    0.00000000e+00    1.53941160e-08   -2.59889103e-13   -9.95994664e-11   -1.52942566e-08
End of Xyce(TM) Simulation
Index       TIME             V(BULK)          V(DRAIN)           V(GATE)          V(SOURCE)       {-I(VDRAIN)}       {-I(VGATE)}       {-I(VBULK)}      {-I(VSOURCE)}  
0        0.00000000e+00    0.00000000e+00   -1.10000000e+00    0.00000000e+00    0.00000000e+00   -4.68995417e-11    1.21505289e-14   -0.00000000e+00    4.68873912e-11
1        1.00000000e-08    0.00000000e+00   -1.10000000e+00    0.00000000e+00    0.00000000e+00   -4.68995417e-11    1.21505288e-14   -0.00000000e+00    4.68873912e-11
2        2.00000000e-08    0.00000000e+00   -1.10000000e+00   -1.00000000e-01    0.00000000e+00   -9.58296991e-10   -1.68079579e-09   -0.00000000e+00    2.63909278e-09
3        3.00000000e-08    0.00000000e+00   -1.10000000e+00   -2.00000000e-01    0.00000000e+00   -9.39305874e-08   -1.70725886e-09   -0.00000000e+00    9.56378463e-08
4        4.00000000e-08    0.00000000e+00   -1.10000000e+00   -3.00000000e-01    0.00000000e+00   -5.85810228e-06   -2.12452990e-09   -0.00000000e+00    5.86022681e-06
5        5.00000000e-08    0.00000000e+00   -1.10000000e+00   -4.00000000e-01    0.00000000e+00   -1.87961118e-05   -3.02692177e-09   -0.00000000e+00    1.87991388e-05
